state,year,covid_era,primary_analysis_window,has_waiver,exit_exam,af_grading,third_grade_retention,vam_eval,raw_intensity,policy_intensity,norm,svi_common_core,svi_highway,svi_opt_out,svi_testing,total_events,edu_events,highway_events,gdelt_edu_salience,gdelt_highway_salience,gdelt_edu_salience_std,svi_common_core_std,svi_testing_std,svi_opt_out_std,backlash_media,backlash_media_winsorized,gdelt_edu_salience_logged,backlash_mass,gov_party_rep,trifecta,election_year,gov_party_change,within_party_stability,raw_highway_intensity,highway_policy_intensity,highway_norm,gdelt_highway_salience_std,svi_highway_std,highway_backlash_media,highway_backlash_media_winsorized,gdelt_highway_salience_logged,highway_backlash_mass,backlash,highway_backlash,backlash_media_winsorized_dm,svi_common_core_std_dm,svi_testing_std_dm,svi_opt_out_std_dm,backlash_pca,highway_backlash_media_winsorized_dm,highway_backlash_mass_dm,academic_achievement_weight,academic_growth_weight,raw_labor,raw_comm,policy_community,policy_labor,policy_lag1,policy_comm_lag1,policy_labor_lag1,backlash_lag1,delta_policy,policy_x_waiver,backlash_x_waiver,backlash_x_rep
MA,2020,1,0,0,1,0,0,0,1,0.2706286369544198,0.2806236838486309,6.665,0.0,0.0,16.566666666666666,417139,465,0,0.0011147363348907,0.0,0.1531612819215265,-0.4195347101279203,0.6386225602538175,-0.3551872802795315,0.1531612819215265,0.1531612819215265,0.7489301403727479,-0.0453664767178781,1,0,0,0.0,6.0,443.60007482234,-0.5773054885618406,-0.5430388747078854,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.5607831887862086,-0.1806454235258133,0.1968530746769716,-0.4441805337229469,-0.2165144901549985,-0.2647898398443299,-0.5607831887862086,0.0,-0.1806454235258133,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.2612645926963908,0.0,0.0,-0.0,-0.2612645926963908
MA,2021,1,0,0,1,0,0,0,1,0.2706286369544198,0.2798240800970941,2.830833333333333,0.0,0.0,10.85,336063,454,0,0.00135093717547,0.0,0.5199689907766866,-0.7435845995030703,0.0567646068208228,-0.3551872802795315,0.5199689907766866,0.5199689907766866,0.8548140467296241,-0.3473357576539262,1,0,0,0.0,7.0,453.4566057324869,-0.5664209977028306,-0.5457802038162018,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-1.018982324820097,-0.1806454235258133,0.5636607835321317,-0.768230423098097,-0.7983724435879932,-0.2647898398443299,-1.018982324820097,0.0,-0.1806454235258133,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.5607831887862086,0.0,0.0,-0.0,-0.5607831887862086
MA,2022,1,0,0,1,0,0,0,1,0.2706286369544198,0.2790884446456801,4.3,0.0,1.085,17.441666666666666,277401,277,0,0.0009985544392413,0.0,-0.0272632028054428,-0.6194159503032465,0.7276824510853983,0.4191981003972824,-0.0272632028054428,-0.0272632028054428,0.6924241388489693,0.1758215337264781,1,0,0,0.0,8.0,552.3575650502348,-0.4572054331746311,-0.5474314673271322,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.3225104147845998,-0.1806454235258133,0.0164285899500023,-0.6440617738982731,-0.1274545993234177,0.509595540832484,-0.3225104147845998,0.0,-0.1806454235258133,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-1.018982324820097,0.0,0.0,-0.0,-1.018982324820097
MA,2023,1,0,0,1,0,0,0,1,0.2706286369544198,0.2784116600303792,3.87,0.0,0.0,16.799999999999997,354754,420,0,0.0011839189973897,0.0,0.2605983844377954,-0.6557579939714876,0.6623718644755722,-0.3551872802795315,0.2605983844377954,0.2605983844377954,0.7811209680875789,-0.1161911365918156,0,1,1,1.0,1.0,549.5115440383858,-0.4603482721684328,-0.5402133845949322,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.7457679261315645,-0.1806454235258133,0.3042901771932405,-0.6804038175665142,-0.1927651859332438,-0.2647898398443299,-0.7457679261315645,0.0,-0.1806454235258133,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.3225104147845998,0.0,0.0,-0.0,-0.0
MA,2024,1,0,0,1,0,0,0,1,0.2706286369544198,0.2777890181843025,3.2608333333333333,0.0,0.0,20.066666666666663,332597,322,0,0.0009681386182076,0.0,-0.0744974023069403,-0.7072425558348291,0.9948621235801404,-0.3551872802795315,-0.0744974023069403,-0.0744974023069403,0.6770882322306654,-0.02252257084474,0,1,0,0.0,2.0,556.6305739667229,-0.4524867824732873,-0.5338241756008122,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6757273629322014,-0.1806454235258133,-0.0308056095514951,-0.7318883794298557,0.1397250731713243,-0.2647898398443299,-0.6757273629322014,0.0,-0.1806454235258133,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.7457679261315645,0.0,0.0,-0.0,-0.0
MD,2010,0,1,0,1,0,0,0,1,-0.1168461914205193,-0.1168461914205193,1.1483333333333332,0.0,0.0,4.634166666666667,89340,60,0,0.0006715916722632,0.0,-0.5350194967375124,-0.8857834099026417,-0.5758998938579974,-0.3551872802795315,-0.5350194967375124,-0.5350194967375124,0.513776269683583,-0.6056235280133903,0,1,0,0.0,1.0,601.1834465286755,-0.2836227107732676,-0.2836227107732676,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-1.1631420999268656,-0.9520013819810368,-0.4869145550837008,-1.0394622699378409,-0.9691186317499244,-5.551115123125783e-17,-1.1631420999268656,0.0,-0.9520013819810368,35.0,35.0,0.0,1.0,0.6543159383704048,-1.2694192921830503,,,,,,,,
MD,2011,0,1,0,1,0,0,0,1,-0.1168461914205193,-0.1168461914205193,5.565,0.0,0.0,10.2175,141961,110,0,0.0007748607011784,0.0,-0.3746480272745422,-0.5125027288141185,-0.0076129714088627,-0.3551872802795315,-0.3746480272745422,-0.3746480272745422,0.5737219416385034,-0.2917676601675043,0,1,1,0.0,2.0,601.9155408639307,-0.2826554647811209,-0.2836227107732676,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6725443815518596,-0.9520013819810368,-0.3265430856207307,-0.6661815888493177,-0.4008317093007897,-5.551115123125783e-17,-0.6725443815518596,0.0,-0.9520013819810368,35.0,35.0,0.0,1.0,0.6543159383704048,-1.2694192921830503,-0.1168461914205193,0.6543159383704048,-1.2694192921830503,-1.1631420999268656,0.0,-0.0,-0.0,-0.0
MD,2012,0,1,1,1,0,0,1,2,0.8974781936767545,-0.1168461914205193,14.133333333333336,0.0,0.0,13.679166666666667,172410,89,0,0.0005162113566498,0.0,-0.7763171036027708,0.2116617924976165,0.3447249205096008,-0.3551872802795315,-0.7763171036027708,-0.7763171036027708,0.4162146948176912,0.0670664775758953,0,1,0,0.0,3.0,594.1129013837418,-0.2929643435716496,-0.2835453310938959,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.0355211125373751,-0.9520013819810368,-0.7282121619489593,0.0579829324624173,-0.0484938173823262,-5.551115123125783e-17,0.0355211125373751,0.0,-0.9520013819810368,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,-0.1168461914205193,0.6543159383704048,-1.2694192921830503,-0.6725443815518596,1.0143243850972739,-0.1168461914205193,-0.6725443815518596,-0.0
MD,2013,0,1,1,1,0,0,1,2,0.8974781936767545,-0.0357002406127374,28.66416666666667,0.0,0.0,16.02416666666667,185847,143,0,0.0007694501390929,0.0,-0.3830503508114261,1.4397552332788577,0.5834054279382377,-0.3551872802795315,-0.3830503508114261,-0.3830503508114261,0.5706688424424922,0.5559911269791878,0,1,0,0.0,4.0,621.2910161696562,-0.2570565085634525,-0.2842988520921162,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.111229085987511,-0.9520013819810368,-0.3349454091576146,1.2860763732436584,0.1901866900463106,-5.551115123125783e-17,1.111229085987511,0.0,-0.9520013819810368,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,0.0355211125373751,0.0,0.8974781936767545,0.0355211125373751,0.0
MD,2014,0,1,1,1,0,0,1,2,0.8974781936767545,0.0389540341304219,37.05583333333334,0.0,0.0,17.53166666666667,240358,190,0,0.0007904875227785,0.0,-0.3503803802427338,2.148988527347052,0.7368428969995041,-0.3551872802795315,-0.3503803802427338,-0.3503803802427338,0.5824879418638051,0.8435480480223415,0,1,0,0.0,5.0,623.7862777676728,-0.2537597588635688,-0.2821194646098231,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.738783711053974,-0.9520013819810368,-0.3022754385889223,1.9953096673118529,0.343624159107577,-5.551115123125783e-17,1.738783711053974,0.0,-0.9520013819810368,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,1.111229085987511,0.0,0.8974781936767545,1.111229085987511,0.0
MD,2015,0,1,1,1,0,0,1,2,0.8974781936767545,0.1076359668941285,29.370833333333334,0.0,0.0,32.774166666666666,273161,271,0,0.0009920889145961,0.0,-0.0373038287229793,1.499480142253021,2.2882661952856416,-0.3551872802795315,-0.0373038287229793,-0.0373038287229793,0.6891837940076997,1.1441863524197105,1,0,1,1.0,1.0,618.4665662186297,-0.2607881832446903,-0.2798506881501228,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.721330870503401,-0.9520013819810368,0.0108011129308321,1.3458012822178218,1.8950474573937144,-5.551115123125783e-17,1.721330870503401,0.0,-0.9520013819810368,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,1.738783711053974,0.0,0.8974781936767545,1.738783711053974,1.738783711053974
MD,2016,0,1,1,1,0,0,1,2,0.8974781936767545,0.1708233450367386,21.111666666666668,0.0,0.0,17.978333333333335,278077,224,0,0.0008055322806273,0.0,-0.3270166481609209,0.801445268617483,0.7823058507954348,-0.3551872802795315,-0.3270166481609209,-0.3270166481609209,0.5908554406269501,0.4095212797111287,1,0,0,0.0,2.0,680.4029678904315,-0.1789575592388962,-0.2783256877576882,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.6573189653863919,-0.9520013819810368,-0.2789117065071094,0.6477664085822838,0.3890871129035077,-5.551115123125783e-17,0.6573189653863919,0.0,-0.9520013819810368,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,1.721330870503401,0.0,0.8974781936767545,1.721330870503401,1.721330870503401
MD,2017,0,1,1,1,0,0,1,2,0.8974781936767545,0.2289557329279399,15.635000000000002,1.3741666666666668,0.0,16.359166666666667,274634,475,0,0.0017295746338763,0.0,1.1079734122009048,0.3385772240677143,0.6175026432851856,-0.3551872802795315,1.1079734122009048,1.1079734122009048,1.0041457852900524,0.2002975290244561,1,0,0,0.0,3.0,681.1485747507921,-0.1779724604440127,-0.2703762374761849,0.0,3.486211681071848,0.0,0.0,0.0,3.486211681071848,0.2176258823454028,2.771552410444792,1.1560783538547164,0.1848983640325151,0.2242839053932585,-5.551115123125783e-17,0.2176258823454028,0.0,2.771552410444792,35.0,35.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,0.6573189653863919,0.0,0.8974781936767545,0.6573189653863919,0.6573189653863919
MD,2018,0,1,0,1,0,0,0,1,0.2706286369544198,0.2824375297878451,13.1175,0.0,0.0,14.9075,284708,260,0,0.0009132163479775,0.0,-0.1597888519850882,0.1258072358472559,0.4697480434484105,-0.3551872802795315,-0.1597888519850882,-0.1597888519850882,0.6487857776221085,0.0801226663387116,1,0,0,0.0,4.0,673.0157952951114,-0.3239634826205388,-0.2629839353136111,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.0032940277079026,-0.9520013819810368,-0.1116839103312767,-0.0278716241879432,0.0765293055564834,-5.551115123125783e-17,0.0032940277079026,0.0,-0.9520013819810368,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.8974781936767545,0.6543159383704048,0.785830990399031,0.2176258823454028,-0.6268495567223347,0.0,0.0,0.2176258823454028
MD,2019,0,1,0,1,0,0,0,1,0.2706286369544198,0.281492818361171,11.218333333333334,1.3316666666666668,0.0,14.125833333333333,244516,262,0,0.0010715045232213,0.0,0.08602451073472,-0.0347034570208089,0.3901878743055315,-0.3551872802795315,0.08602451073472,0.08602451073472,0.7282751660817572,9.904566839704272e-05,1,0,1,0.0,5.0,671.8336255118635,-0.3252689435699195,-0.2678622990981654,0.0,3.371050223574142,0.0,0.0,0.0,3.371050223574142,-0.1550749782766054,2.6563909529470857,0.1341294523885315,-0.188382317056008,-0.0030308635863955,-5.551115123125783e-17,-0.1550749782766054,0.0,2.6563909529470857,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,0.0032940277079026,0.0,0.0,0.0,0.0032940277079026
MD,2020,1,0,0,1,0,0,0,1,0.2706286369544198,0.2806236838486309,7.596666666666668,0.0,0.0,11.110833333333334,192700,183,0,0.0009496626881162,0.0,-0.1031895677080657,-0.3407936155133978,0.0833129361829988,-0.3551872802795315,-0.1031895677080657,-0.1031895677080657,0.6676563771596025,-0.2042226532033101,1,0,0,0.0,6.0,685.5494314627497,-0.3101226851289616,-0.2724548306559057,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.5044166214896647,-0.9520013819810368,-0.0550846260542542,-0.4944724755485969,-0.3099058017089283,-5.551115123125783e-17,-0.5044166214896647,0.0,-0.9520013819810368,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,-0.1550749782766054,0.0,0.0,-0.0,-0.1550749782766054
MD,2021,1,0,0,1,0,0,0,1,0.2706286369544198,0.2798240800970941,3.1358333333333337,0.0,0.0,10.831666666666669,173566,215,0,0.0012387218694905,0.0,0.3457044149865628,-0.7178071034128062,0.0548985900605423,-0.3551872802795315,0.3457044149865628,0.3457044149865628,0.8059051090388294,-0.3393652645439318,1,0,0,0.0,7.0,676.6949284918123,-0.3199006442838431,-0.2754682590137501,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.8232441630695686,-0.9520013819810368,0.3938093566403743,-0.8714859634480053,-0.3383201478313847,-5.551115123125783e-17,-0.8232441630695686,0.0,-0.9520013819810368,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,-0.5044166214896647,0.0,0.0,-0.0,-0.5044166214896647
MD,2022,1,0,0,1,0,0,0,1,0.2706286369544198,0.2790884446456801,5.123333333333333,0.0,0.0,11.613333333333332,153444,177,0,0.0011535152889653,0.0,0.2133829951932155,-0.5498307969229709,0.1344587592034208,-0.3551872802795315,0.2133829951932155,0.2133829951932155,0.7671015250760325,-0.2568531059996938,1,0,0,0.0,8.0,823.5080260673308,-0.1577760760040842,-0.2790228498353576,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6594834104356962,-0.9520013819810368,0.261487936847027,-0.70350965695817,-0.2587599786885063,-5.551115123125783e-17,-0.6594834104356962,0.0,-0.9520013819810368,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,-0.8232441630695686,0.0,0.0,-0.0,-0.8232441630695686
MD,2023,1,0,0,1,0,0,0,1,0.2706286369544198,0.2784116600303792,4.549166666666667,1.1475000000000002,0.0,10.608333333333334,173674,221,0,0.0012724990499441,0.0,0.3981586320984824,-0.5983572854644789,0.0321671131625768,-0.3551872802795315,0.3981586320984824,0.3981586320984824,0.820880129003028,-0.3071258175271445,0,1,1,1.0,1.0,825.0505937451167,-0.1560726304468873,-0.2693231079288557,0.0,2.872017241084083,0.0,0.0,0.0,2.872017241084083,-0.7338903177040828,2.157357970457027,0.4462635737522938,-0.752036145499678,-0.3610516247293502,-5.551115123125783e-17,-0.7338903177040828,0.0,2.157357970457027,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,-0.6594834104356962,0.0,0.0,-0.0,-0.0
MD,2024,1,0,0,1,0,0,0,1,0.2706286369544198,0.2777890181843025,4.284166666666668,1.416666666666667,0.0,9.938333333333334,179064,202,0,0.0011280882812849,0.0,0.1738961652249816,-0.6207541263297902,-0.0360273175313193,-0.3551872802795315,0.1738961652249816,0.1738961652249816,0.7552240561851098,-0.3373229080468804,0,1,0,0.0,2.0,841.4315427806076,-0.1379832751083717,-0.2602630697302983,0.0,3.6013731385695547,0.0,0.0,0.0,3.6013731385695547,-0.7733076830676162,2.886713867942498,0.2220011068787931,-0.7744329863649894,-0.4292460554232463,-5.551115123125783e-17,-0.7733076830676162,0.0,2.886713867942498,35.0,35.0,0.0,0.35,0.6257384058948341,-0.39334175269677624,0.2706286369544198,0.6257384058948341,-0.39334175269677624,-0.7338903177040828,0.0,0.0,-0.0,-0.0
ME,2010,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,1.926666666666667,0.0,2.9166666666666665,5.666666666666668,54295,55,0,0.0010129846210516,0.0,-0.0048538755769345,-0.8200014936504377,-0.470809222676732,1.7264938505721188,-0.0048538755769345,-0.0048538755769345,0.6996185068131019,0.145227711414983,0,0,1,0.0,1.0,192.37218698671057,-0.8237457977775966,-0.8237457977775966,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.0719026712481827,-1.3351701734054169e-17,0.2546747329528414,-1.4131514468660455,0.4541093151049266,1.942902388794873,-0.0719026712481827,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,,,,,,,,
ME,2011,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,12.920000000000002,0.0,0.0,0.0,111619,61,0,0.0005465019396339,0.0,-0.7292773923255815,0.1091152506740523,-1.0475780394907792,-0.3551872802795315,-0.7292773923255815,-0.7292773923255815,0.4359955673510163,-0.4312166896987528,0,0,0,0.0,2.0,190.8044775323533,-0.8258170618395552,-0.8237457977775966,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.4979068727163874,-1.3351701734054169e-17,-0.4697487837958056,-0.4840347025415556,-0.1226595017091206,-0.1387787420567767,-0.4979068727163874,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,-0.0719026712481827,0.0,-0.0,-0.0,-0.0
ME,2012,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,23.68666666666667,0.0,0.0,0.0,163378,167,0,0.0010221694475388,0.0,0.0094096856861396,1.0190749487238109,-1.0475780394907792,-0.3551872802795315,0.0094096856861396,0.0094096856861396,0.7041709190350829,-0.1278967903488332,1,0,0,1.0,1.0,192.7584773988964,-0.8232354293250648,-0.8239114989025533,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.2379905585606963,-1.3351701734054169e-17,0.2689382942159155,0.4259249955082029,-0.1226595017091206,-0.1387787420567767,0.2379905585606963,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,-0.4979068727163874,0.0,-0.0,-0.0,-0.4979068727163874
ME,2013,0,1,1,0,0,0,1,1,-0.1168461914205193,-1.131170576517793,39.61,0.0,0.0,0.0,160754,127,0,0.0007900269977729,0.0,-0.3510955517964577,2.364857449523716,-1.0475780394907792,-0.3551872802795315,-0.3510955517964577,-0.3510955517964577,0.5822307022936687,0.3206973765844685,1,0,0,0.0,2.0,201.54516730391447,-0.8116264191393731,-0.8238574133363542,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.3350784393326802,-1.3351701734054169e-17,-0.0915669432666817,1.771707496308108,-0.1226595017091206,-0.1387787420567767,1.3350784393326802,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,0.2379905585606963,1.0143243850972739,-1.131170576517793,0.2379905585606963,0.2379905585606963
ME,2014,0,1,1,0,0,0,1,1,-0.1168461914205193,-1.0500246257100112,49.13,0.0,0.0,0.0,183500,131,0,0.0007138964577656,0.0,-0.4693223493197182,3.16945339306245,-1.0475780394907792,-0.3551872802795315,-0.4693223493197182,-0.4693223493197182,0.5387694086458702,0.5888960244307131,1,0,1,0.0,3.0,200.01092466703915,-0.8136534667069258,-0.8228789338005957,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.990403693315282,-1.3351701734054169e-17,-0.2097937407899422,2.576303439846842,-0.1226595017091206,-0.1387787420567767,1.990403693315282,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,1.3350784393326802,0.0,-0.1168461914205193,1.3350784393326802,1.3350784393326802
ME,2015,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.975370350966852,36.60666666666667,0.0,0.0,4.760000000000001,205944,195,0,0.0009468593404032,0.0,-0.1075430219515714,2.1110265863835207,-0.5630922333669796,-0.3551872802795315,-0.1075430219515714,-0.1075430219515714,0.6662174795087307,0.3975823575790032,1,0,0,0.0,4.0,203.47094080837627,-0.8090820794084507,-0.8221408964331022,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.2872590942930873,-1.3351701734054169e-17,0.1519855865782045,1.5178766331679128,0.361826304414679,-0.1387787420567767,1.2872590942930873,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,1.990403693315282,0.0,-0.1168461914205193,1.990403693315282,1.990403693315282
ME,2016,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.9066884182031452,27.37,0.0,0.0,3.1166666666666667,223094,186,0,0.0008337292800344,0.0,-0.2832281640736171,1.3303769506882015,-0.7303551902430533,-0.3551872802795315,-0.2832281640736171,-0.2832281640736171,0.6063517511798202,0.0816114933885389,0,0,0,1.0,1.0,213.9055903243223,-0.7952957783298658,-0.8210961910711301,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.5978898636953597,-1.3351701734054169e-17,-0.0236995555438411,0.7372269974725936,0.1945633475386052,-0.1387787420567767,0.5978898636953597,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,1.2872590942930873,0.0,-0.1168461914205193,1.2872590942930873,0.0
ME,2017,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.8435010400605353,22.270000000000003,0.0,0.0,0.9633333333333336,219142,439,0,0.0020032672878772,0.0,1.5330039713569918,0.8993434095067373,-0.9495273406323912,-0.3551872802795315,1.5330039713569918,1.5330039713569918,1.0997007919924462,-0.1351237371350618,0,0,0,0.0,2.0,218.10421009029943,-0.7897485449398222,-0.8190321580518289,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.1638322496664999,-1.3351701734054169e-17,1.7925325798867675,0.3061934562911294,-0.0246088028507326,-0.1387787420567767,0.1638322496664999,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,0.5978898636953597,0.0,-0.1168461914205193,0.5978898636953597,0.0
ME,2018,0,1,0,0,0,0,0,0,-0.640828187505277,-0.785368652169334,18.53,0.0,0.0,2.21,226589,121,0,0.0005340065051701,0.0,-0.7486821568283978,0.5832521459736631,-0.822638200933301,-0.3551872802795315,-0.7486821568283978,-0.7486821568283978,0.4278829435945826,-0.1981911117463898,0,0,1,0.0,3.0,211.7487878134274,-0.833337071793652,-0.8166894690028684,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.0376752048944596,-1.3351701734054169e-17,-0.4891535482986218,-0.0098978072419447,0.1022803368483575,-0.1387787420567767,-0.0376752048944596,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.1168461914205193,-0.6479323682399619,0.785830990399031,0.1638322496664999,-0.5239819960847577,-0.0,0.0,0.0
ME,2019,0,1,0,0,0,0,0,0,-0.640828187505277,-0.7738054149962095,16.433333333333334,0.0,0.0,1.36,198385,130,0,0.0006552914786904,0.0,-0.5603328556725795,0.4060494679323944,-0.909153523455408,-0.3551872802795315,-0.5603328556725795,-0.5603328556725795,0.5039771133763478,-0.2860971119341817,0,0,0,0.0,4.0,211.81262486558853,-0.8332665770306316,-0.8180212772261312,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.2115784954244178,-1.3351701734054169e-17,-0.3008042471428035,-0.1871004852832135,0.0157650143262505,-0.1387787420567767,-0.2115784954244178,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,-0.0376752048944596,0.0,-0.0,-0.0,-0.0
ME,2020,1,0,0,0,0,0,0,0,-0.640828187505277,-0.7631672367969349,9.916666666666668,0.0,0.0,0.0,170058,190,0,0.0011172658739959,0.0,0.1570895255355152,-0.1447156124661434,-1.0475780394907792,-0.3551872802795315,0.1570895255355152,0.1570895255355152,0.7501255742508732,-0.5158269774121513,1,0,0,1.0,1.0,212.55118904363675,-0.8324509863204678,-0.8192409012104913,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.7097503883531129,-1.3351701734054169e-17,0.4166181340652911,-0.7378655656817513,-0.1226595017091206,-0.1387787420567767,-0.7097503883531129,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,-0.2115784954244178,0.0,-0.0,-0.0,-0.2115784954244178
ME,2021,1,0,0,0,0,0,0,0,-0.640828187505277,-0.7533801128536023,3.003333333333334,0.0,0.0,0.0,145680,84,0,0.0005766062602965,0.0,-0.6825269368157321,-0.7290055238454619,-1.0475780394907792,-0.3551872802795315,-0.6825269368157321,-0.6825269368157321,0.455274600393456,-0.7105902812052576,1,0,0,0.0,2.0,212.8359379742029,-0.8321365402785375,-0.8202977080192895,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-1.1800780682862415,-1.3351701734054169e-17,-0.4229983282859561,-1.3221554770610695,-0.1226595017091206,-0.1387787420567767,-1.1800780682862415,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,-0.7097503883531129,0.0,-0.0,-0.0,-0.7097503883531129
